actual_entry_fill_points,actual_exit_fill_points,ambiguous_adverse_first,bars_held_m1,block_kind,block_lower,block_upper,commission_cost_points,component_ids,confluence_lower,confluence_upper,cost_adjusted_entry_points,cost_adjusted_exit_points,cost_evidence_class,d1_candle2_start,decision_time,direction,entry_bar_start,entry_path_available_at,entry_reference_points,event_id,exit_reason,exit_reference_points,exit_time,expiry_time,exposure_label,family,fill_evidence_class,fill_reason,fill_status,final_holdout_accesses,financing_cost_points,gross_movement_points,gross_r,holding_hours,mode,net_points,net_r,outcome,program_id,protected_data_accesses,risk_points,scenario_id,setup_id,slippage_cost_points,spread_cost_points,stop_reference_points,strategy_id,target_reference_points,timeframe
16539.85,16546.6,False,165,OB,16539.6,16544.6,2,FVG-006718|OB-001257,16539.6,16540.1,16538.35,16548.1,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-12-28 00:00:00,2021-12-29 03:40:00,BEARISH,2021-12-29 04:54:00,2021-12-29 04:55:00,16539.85,D1-20211228-BEARISH,STOP,16546.6,2021-12-29 07:39:00,2021-12-30 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-6.75,-0.5744680851063829787234042553,2.7333333333333334,TECHNICAL_ONLY_ABLATION,-11.75,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,11.75,NORMALIZED_MEDIUM_COST,D1-20211228-BEARISH-M5-C1_OB_FVG-FVG-006718-OB-001257,1.0,2,16546.6,M5_C1_OB_FVG,16516.35,M5
16539.85,16550.6,False,165,OB,16539.6,16544.6,4,FVG-006718|OB-001257,16539.6,16540.1,16535.35,16555.1,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-12-28 00:00:00,2021-12-29 03:40:00,BEARISH,2021-12-29 04:54:00,2021-12-29 04:55:00,16539.85,D1-20211228-BEARISH,STOP,16550.6,2021-12-29 07:39:00,2021-12-30 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-10.75,-0.4526315789473684210526315789,2.7333333333333334,TECHNICAL_ONLY_ABLATION,-23.75,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,23.75,NORMALIZED_HIGH_COST,D1-20211228-BEARISH-M5-C1_OB_FVG-FVG-006718-OB-001257,3.0,6,16550.6,M5_C1_OB_FVG,16492.35,M5
,,False,0,OB,15571.7,15581.5,0,FVG-006907|OB-001290,15571.7,15572.1,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-01-14 00:00:00,2022-01-17 10:45:00,BULLISH,,,,D1-20220114-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-01-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20220114-BULLISH-M5-C1_OB_FVG-FVG-006907-OB-001290,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,15571.7,15581.5,0,FVG-006907|OB-001290,15571.7,15572.1,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-01-14 00:00:00,2022-01-17 10:45:00,BULLISH,,,,D1-20220114-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-01-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20220114-BULLISH-M5-C1_OB_FVG-FVG-006907-OB-001290,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,15571.7,15581.5,0,FVG-006907|OB-001290,15571.7,15572.1,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-01-14 00:00:00,2022-01-17 10:45:00,BULLISH,,,,D1-20220114-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-01-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20220114-BULLISH-M5-C1_OB_FVG-FVG-006907-OB-001290,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,14229.9,14263.7,0,FVG-007013|OB-001307,14230.7,14235.2,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-01-24 00:00:00,2022-01-25 11:25:00,BULLISH,,,,D1-20220124-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-01-26 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20220124-BULLISH-M5-C1_OB_FVG-FVG-007013-OB-001307,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,14229.9,14263.7,0,FVG-007013|OB-001307,14230.7,14235.2,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-01-24 00:00:00,2022-01-25 11:25:00,BULLISH,,,,D1-20220124-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-01-26 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20220124-BULLISH-M5-C1_OB_FVG-FVG-007013-OB-001307,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,14229.9,14263.7,0,FVG-007013|OB-001307,14230.7,14235.2,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-01-24 00:00:00,2022-01-25 11:25:00,BULLISH,,,,D1-20220124-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-01-26 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20220124-BULLISH-M5-C1_OB_FVG-FVG-007013-OB-001307,0,0,,M5_C1_OB_FVG,,M5
13526.7,13544.3,False,18,OB,13521.4,13527.0,1.0,FVG-007139|OB-001332,13526.4,13527.0,13527.45,13543.55,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-04-25 00:00:00,2022-04-26 04:05:00,BULLISH,2022-04-26 04:23:00,2022-04-26 04:24:00,13526.7,D1-20220425-BULLISH,TARGET_2R,13544.3,2022-04-26 04:41:00,2022-04-27 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,17.6,2,0.2833333333333333,TECHNICAL_ONLY_ABLATION,15.10,1.715909090909090909090909091,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,8.80,NORMALIZED_LOW_COST,D1-20220425-BULLISH-M5-C1_OB_FVG-FVG-007139-OB-001332,0.50,1,13520.4,M5_C1_OB_FVG,13544.3,M5
13526.7,13551.3,False,75,OB,13521.4,13527.0,2,FVG-007139|OB-001332,13526.4,13527.0,13528.2,13549.8,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-04-25 00:00:00,2022-04-26 04:05:00,BULLISH,2022-04-26 04:23:00,2022-04-26 04:24:00,13526.7,D1-20220425-BULLISH,TARGET_2R,13551.3,2022-04-26 05:38:00,2022-04-27 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,24.6,2,1.2333333333333334,TECHNICAL_ONLY_ABLATION,19.6,1.593495934959349593495934959,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,12.3,NORMALIZED_MEDIUM_COST,D1-20220425-BULLISH-M5-C1_OB_FVG-FVG-007139-OB-001332,1.0,2,13519.4,M5_C1_OB_FVG,13551.3,M5
13526.7,13575.3,False,114,OB,13521.4,13527.0,4,FVG-007139|OB-001332,13526.4,13527.0,13531.2,13570.8,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-04-25 00:00:00,2022-04-26 04:05:00,BULLISH,2022-04-26 04:23:00,2022-04-26 04:24:00,13526.7,D1-20220425-BULLISH,TARGET_2R,13575.3,2022-04-26 06:17:00,2022-04-27 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,48.6,2,1.8833333333333333,TECHNICAL_ONLY_ABLATION,35.60,1.465020576131687242798353909,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,24.3,NORMALIZED_HIGH_COST,D1-20220425-BULLISH-M5-C1_OB_FVG-FVG-007139-OB-001332,3.0,6,13515.4,M5_C1_OB_FVG,13575.3,M5
,,False,0,OB,13049.1,13058.8,0,FVG-007309|OB-001368,13049.1,13050.3,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-05-02 00:00:00,2022-05-03 03:35:00,BULLISH,,,,D1-20220502-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-05-04 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20220502-BULLISH-M5-C1_OB_FVG-FVG-007309-OB-001368,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,13049.1,13058.8,0,FVG-007309|OB-001368,13049.1,13050.3,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-05-02 00:00:00,2022-05-03 03:35:00,BULLISH,,,,D1-20220502-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-05-04 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20220502-BULLISH-M5-C1_OB_FVG-FVG-007309-OB-001368,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,13049.1,13058.8,0,FVG-007309|OB-001368,13049.1,13050.3,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-05-02 00:00:00,2022-05-03 03:35:00,BULLISH,,,,D1-20220502-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-05-04 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20220502-BULLISH-M5-C1_OB_FVG-FVG-007309-OB-001368,0,0,,M5_C1_OB_FVG,,M5
11925.75,11924.5,True,1,OB,11925.5,11932.9,1.0,FVG-007511|OB-001408,11925.5,11926.0,11926.50,11923.75,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-05-19 00:00:00,2022-05-20 03:10:00,BULLISH,2022-05-20 17:07:00,2022-05-20 17:08:00,11925.75,D1-20220519-BULLISH,ENTRY_BAR_STOP_ADVERSE,11924.5,2022-05-20 17:08:00,2022-05-21 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-1.25,-0.3333333333333333333333333333,0.0,TECHNICAL_ONLY_ABLATION,-3.75,-1,AMBIGUOUS_ADVERSE_FIRST,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,3.75,NORMALIZED_LOW_COST,D1-20220519-BULLISH-M5-C1_OB_FVG-FVG-007511-OB-001408,0.50,1,11924.5,M5_C1_OB_FVG,11933.25,M5
11925.75,11923.5,True,1,OB,11925.5,11932.9,2,FVG-007511|OB-001408,11925.5,11926.0,11927.25,11922.0,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-05-19 00:00:00,2022-05-20 03:10:00,BULLISH,2022-05-20 17:07:00,2022-05-20 17:08:00,11925.75,D1-20220519-BULLISH,ENTRY_BAR_STOP_ADVERSE,11923.5,2022-05-20 17:08:00,2022-05-21 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-2.25,-0.3103448275862068965517241379,0.0,TECHNICAL_ONLY_ABLATION,-7.25,-1,AMBIGUOUS_ADVERSE_FIRST,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,7.25,NORMALIZED_MEDIUM_COST,D1-20220519-BULLISH-M5-C1_OB_FVG-FVG-007511-OB-001408,1.0,2,11923.5,M5_C1_OB_FVG,11940.25,M5
11925.75,11919.5,False,1,OB,11925.5,11932.9,4,FVG-007511|OB-001408,11925.5,11926.0,11930.25,11915.0,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-05-19 00:00:00,2022-05-20 03:10:00,BULLISH,2022-05-20 17:07:00,2022-05-20 17:08:00,11925.75,D1-20220519-BULLISH,ENTRY_BAR_STOP_ADVERSE,11919.5,2022-05-20 17:08:00,2022-05-21 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-6.25,-0.3246753246753246753246753247,0.0,TECHNICAL_ONLY_ABLATION,-19.25,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,19.25,NORMALIZED_HIGH_COST,D1-20220519-BULLISH-M5-C1_OB_FVG-FVG-007511-OB-001408,3.0,6,11919.5,M5_C1_OB_FVG,11964.25,M5
,,False,0,OB,11328.8,11339.9,0,FVG-007729|OB-001446,11328.8,11335.3,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-06-14 00:00:00,2022-06-15 08:50:00,BULLISH,,,,D1-20220614-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-06-16 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20220614-BULLISH-M5-C1_OB_FVG-FVG-007729-OB-001446,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,11328.8,11339.9,0,FVG-007729|OB-001446,11328.8,11335.3,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-06-14 00:00:00,2022-06-15 08:50:00,BULLISH,,,,D1-20220614-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-06-16 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20220614-BULLISH-M5-C1_OB_FVG-FVG-007729-OB-001446,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,11328.8,11339.9,0,FVG-007729|OB-001446,11328.8,11335.3,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-06-14 00:00:00,2022-06-15 08:50:00,BULLISH,,,,D1-20220614-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-06-16 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20220614-BULLISH-M5-C1_OB_FVG-FVG-007729-OB-001446,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,11380.7,11404.0,0,FVG-007954|OB-001485,11380.7,11392.6,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-06-29 00:00:00,2022-06-30 18:00:00,BULLISH,,,,D1-20220629-BULLISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,2022-07-01 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20220629-BULLISH-M5-C1_OB_FVG-FVG-007954-OB-001485,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,11380.7,11404.0,0,FVG-007954|OB-001485,11380.7,11392.6,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-06-29 00:00:00,2022-06-30 18:00:00,BULLISH,,,,D1-20220629-BULLISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,2022-07-01 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20220629-BULLISH-M5-C1_OB_FVG-FVG-007954-OB-001485,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,11380.7,11404.0,0,FVG-007954|OB-001485,11380.7,11392.6,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-06-29 00:00:00,2022-06-30 18:00:00,BULLISH,,,,D1-20220629-BULLISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,2022-07-01 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20220629-BULLISH-M5-C1_OB_FVG-FVG-007954-OB-001485,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,13312.1,13318.0,0,FVG-008133|OB-001518,13312.1,13318.0,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-08-11 00:00:00,2022-08-12 03:40:00,BEARISH,,,,D1-20220811-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-08-13 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20220811-BEARISH-M5-C1_OB_FVG-FVG-008133-OB-001518,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,13312.1,13318.0,0,FVG-008133|OB-001518,13312.1,13318.0,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-08-11 00:00:00,2022-08-12 03:40:00,BEARISH,,,,D1-20220811-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-08-13 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20220811-BEARISH-M5-C1_OB_FVG-FVG-008133-OB-001518,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,13312.1,13318.0,0,FVG-008133|OB-001518,13312.1,13318.0,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-08-11 00:00:00,2022-08-12 03:40:00,BEARISH,,,,D1-20220811-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-08-13 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20220811-BEARISH-M5-C1_OB_FVG-FVG-008133-OB-001518,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,11805.1,11810.8,0,FVG-008392|OB-001564,11805.1,11810.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-09-16 00:00:00,2022-09-19 08:20:00,BULLISH,,,,D1-20220916-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-09-20 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20220916-BULLISH-M5-C1_OB_FVG-FVG-008392-OB-001564,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,11805.1,11810.8,0,FVG-008392|OB-001564,11805.1,11810.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-09-16 00:00:00,2022-09-19 08:20:00,BULLISH,,,,D1-20220916-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-09-20 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20220916-BULLISH-M5-C1_OB_FVG-FVG-008392-OB-001564,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,11805.1,11810.8,0,FVG-008392|OB-001564,11805.1,11810.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-09-16 00:00:00,2022-09-19 08:20:00,BULLISH,,,,D1-20220916-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-09-20 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20220916-BULLISH-M5-C1_OB_FVG-FVG-008392-OB-001564,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,10974.7,10982.2,0,FVG-008611|OB-001613,10974.7,10975.1,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-10-20 00:00:00,2022-10-21 05:25:00,BULLISH,,,,D1-20221020-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-10-22 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20221020-BULLISH-M5-C1_OB_FVG-FVG-008611-OB-001613,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,10974.7,10982.2,0,FVG-008611|OB-001613,10974.7,10975.1,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-10-20 00:00:00,2022-10-21 05:25:00,BULLISH,,,,D1-20221020-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-10-22 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20221020-BULLISH-M5-C1_OB_FVG-FVG-008611-OB-001613,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,10974.7,10982.2,0,FVG-008611|OB-001613,10974.7,10975.1,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-10-20 00:00:00,2022-10-21 05:25:00,BULLISH,,,,D1-20221020-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-10-22 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20221020-BULLISH-M5-C1_OB_FVG-FVG-008611-OB-001613,0,0,,M5_C1_OB_FVG,,M5
,,False,0,OB,12034.8,12040.4,0,FVG-008853|OB-001654,12034.8,12035.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-12-01 00:00:00,2022-12-02 13:10:00,BEARISH,,,,D1-20221201-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2022-12-03 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20221201-BEARISH-M5-C1_OB_FVG-FVG-008853-OB-001654,0,0,,M5_C1_OB_FVG,,M5
